159.495,164.848
200.291,166.411
241.315,167.651
282.422,168.886
323.774,170.161
365.556,171.369
407.737,172.467
450.405,173.544
156.028,205.476
197.132,207.004
238.3,208.425
279.844,209.649
321.598,211.204
363.726,212.573
406.282,213.918
449.244,215.407
152.447,246.514
193.729,248.221
235.482,249.722
277.268,251.365
319.461,252.861
361.906,254.481
404.694,256.182
448.01,257.552
148.639,288.455
190.488,290.123
232.411,291.781
274.666,293.556
317.222,295.424
359.999,297.199
403.236,298.793
446.834,300.603
144.827,330.926
187.078,332.751
229.38,334.622
272.039,336.583
314.856,338.533
358.176,340.451
401.602,342.483
445.632,344.424
