128.7,165.978
166.534,170.788
204.52,175.459
242.643,180.125
281.302,184.773
320.205,189.472
359.589,194.215
399.466,198.839
121.47,203.892
159.527,208.681
197.646,213.591
236.269,218.559
275.017,223.441
314.314,228.367
353.908,233.339
394.108,238.304
113.929,242.233
152.246,247.278
190.735,252.373
229.553,257.456
268.676,262.577
308.217,267.733
348.204,273.107
388.522,278.317
106.228,281.197
144.873,286.421
183.624,291.642
222.832,296.969
262.233,302.473
302.062,308.003
342.167,313.446
382.955,319.096
98.2878,320.793
137.195,326.284
176.433,331.697
215.801,337.342
255.556,343.018
295.7,348.72
336.287,354.625
377.34,360.511
