132.863,115.812
168.925,117.33
205.336,118.451
242.008,119.559
279.299,120.545
316.998,121.571
355.257,122.488
394.178,123.47
127.506,151.464
163.849,152.894
200.524,154.351
237.576,155.588
275.202,156.876
313.282,158.368
351.862,159.492
391.286,160.737
121.907,187.525
158.564,189.31
195.643,190.9
233.081,192.545
271.032,194.14
309.509,195.62
348.553,197.318
388.312,198.831
116.127,224.389
153.215,226.328
190.54,228.329
228.423,230.206
266.683,232.031
305.655,234.032
345.038,235.778
385.325,237.714
110.01,262.217
147.561,264.339
185.438,266.427
223.63,268.552
262.457,270.83
301.659,273.062
341.554,275.456
382.169,277.606
