202.014,147.891
235.351,150.957
268.794,153.911
302.52,156.817
336.4,159.893
370.552,162.83
404.943,165.741
439.667,168.645
197.437,180.741
231.061,183.944
264.58,187.028
298.573,190.085
332.628,193.218
367.037,196.322
401.63,199.453
436.604,202.49
192.903,214.049
226.489,217.353
260.483,220.561
294.523,223.772
328.918,227.128
363.509,230.241
398.354,233.542
433.444,236.864
188.169,247.836
222.149,251.189
256.201,254.561
290.579,257.896
325.148,261.277
359.912,264.626
394.87,268.107
430.388,271.534
183.301,281.967
217.466,285.489
251.871,289.052
286.458,292.542
321.293,296.159
356.33,299.585
391.585,303.217
427.236,306.818
