134.718,184.162
170.84,181.516
206.814,178.675
242.714,175.845
278.803,173.022
314.903,170.153
351.143,167.123
387.506,164.106
135.996,219.776
172.408,217.018
208.448,214.291
244.729,211.395
281.03,208.545
317.393,205.64
353.758,202.685
390.451,199.744
137.303,255.703
173.643,253.024
210.271,250.213
246.594,247.442
283.196,244.646
319.762,241.75
356.565,238.915
393.411,235.985
138.373,292.349
175.165,289.537
211.75,286.707
248.571,283.988
285.386,281.242
322.361,278.427
359.279,275.592
396.466,272.695
139.435,329.344
176.492,326.526
213.526,323.781
250.562,321.001
287.608,318.295
324.745,315.507
362.067,312.738
399.453,309.903
