145.804,125.185
181.956,126.413
218.416,127.438
255.029,128.346
291.967,129.334
329.306,130.356
367.089,131.249
405.295,131.958
142.562,161.368
178.896,162.559
215.399,163.743
252.27,165.019
289.435,166.142
326.978,167.304
364.988,168.401
403.499,169.458
139.102,197.712
175.533,199.275
212.437,200.65
249.396,202.015
286.775,203.45
324.639,204.635
362.919,206.181
401.59,207.466
135.45,234.739
172.278,236.439
209.268,238.036
246.585,239.584
284.206,241.196
322.38,242.669
360.714,244.394
399.728,245.947
131.69,272.38
168.745,274.204
206.078,275.845
243.595,277.683
281.555,279.512
319.843,281.284
358.579,283.179
397.726,284.976
