182.315,174.337
218.468,172.387
254.718,170.291
291.261,168.112
328.054,165.873
365.053,163.572
402.396,161.402
439.896,158.994
182.622,210.348
219.187,208.362
255.555,206.413
292.387,204.305
329.445,202.289
366.632,200.199
404.214,197.928
442.166,195.742
183.01,246.691
219.56,244.861
256.498,242.93
293.468,241.058
330.757,239.23
368.387,237.039
406.187,235.206
444.308,233.123
183.265,283.601
220.273,281.732
257.345,280.143
294.609,278.338
332.295,276.54
370.198,274.631
408.101,272.658
446.602,270.786
183.481,321.329
220.65,319.497
258.208,317.779
295.678,316.215
333.592,314.486
371.7,312.629
410.238,311.008
448.838,309.292
