151.308,127.668
183.75,130.332
216.517,132.752
249.369,135.297
282.406,137.693
315.56,140.117
349.122,142.543
382.759,144.741
146.689,159.737
179.518,162.476
212.333,165.123
245.423,167.607
278.577,170.258
312.131,172.698
345.653,175.27
379.73,177.763
142.193,192.356
175.04,195.023
208.199,197.732
241.341,200.466
274.755,203.18
308.455,205.782
342.388,208.484
376.538,211.226
137.389,225.242
170.594,228.017
203.721,230.86
237.378,233.672
270.883,236.513
304.821,239.357
338.992,242.205
373.439,245.115
132.509,258.516
165.98,261.509
199.486,264.459
233.2,267.451
267.133,270.411
301.18,273.395
335.526,276.418
370.245,279.397
