132.72,183.561
168.491,184.922
204.483,186.355
240.731,187.527
277.498,188.732
314.591,190.122
352.312,191.376
390.466,192.511
129.223,219.936
165.218,221.563
201.218,223.205
237.68,224.546
274.628,226.168
312.095,227.606
349.912,229.135
388.364,230.614
125.55,256.798
161.505,258.549
197.918,260.397
234.611,262.134
271.775,263.866
309.403,265.602
347.487,267.449
386.177,269.198
121.575,294.221
157.942,296.151
194.53,297.896
231.548,300.092
268.831,301.995
306.719,304.183
344.871,306.28
383.853,308.324
117.614,331.895
154.211,334.071
191.121,336.332
228.35,338.51
265.91,340.78
303.989,343.075
342.51,345.49
381.537,347.797
