147.843,169.778
181.493,173.47
215.383,177.206
249.443,180.614
283.766,184.262
318.482,187.733
353.504,191.412
389.013,194.889
142.451,203.804
176.333,207.614
210.254,211.345
244.496,215.15
279.049,218.776
313.822,222.613
349.149,226.43
384.636,230.244
136.87,238.185
170.87,242.06
205.031,245.982
239.441,249.788
274.255,253.792
309.244,257.739
344.611,261.801
380.44,265.788
131.214,272.779
165.435,276.873
199.721,280.988
234.433,285.182
269.245,289.261
304.543,293.424
340.082,297.627
376.041,301.983
125.386,308.039
159.701,312.176
194.386,316.376
229.217,320.692
264.358,325.178
299.676,329.472
335.468,333.982
371.59,338.447
