202.541,119.924
238.262,122.306
274.173,124.452
310.345,126.53
346.881,128.635
383.784,130.737
421.11,132.803
458.771,134.688
198.007,154.879
233.982,157.29
270.132,159.548
306.655,161.832
343.497,164.18
380.662,166.467
418.282,168.68
456.319,170.94
193.445,190.234
229.551,192.702
266.123,195.328
302.884,197.671
340.07,200.303
377.547,202.656
415.43,205.263
453.691,207.712
188.59,226.213
225.229,228.84
261.909,231.516
299.071,234.373
336.513,236.984
374.411,239.647
412.5,242.4
451.28,245.203
183.706,262.806
220.562,265.666
257.685,268.571
295.215,271.496
332.932,274.471
371.178,277.302
409.549,280.337
448.611,283.196
