136.436,158.392
171.237,160.874
206.395,163.394
242.059,165.75
278.326,168.3
315.196,170.695
352.553,173.193
390.637,175.533
130.4,193.883
165.448,196.611
200.773,199.404
236.726,202.183
273.317,204.846
310.404,207.619
348.061,210.436
386.493,213.19
124.213,229.891
159.424,232.907
195.302,236.014
231.354,239.113
268.198,242.156
305.462,245.236
343.511,248.412
382.297,251.577
117.782,266.597
153.419,269.792
189.357,273.186
225.913,276.587
262.918,280.044
300.609,283.438
338.874,286.989
378.011,290.519
111.226,303.824
147.121,307.454
183.484,311.061
220.315,314.828
257.625,318.54
295.545,322.468
334.281,326.417
373.583,330.336
