224.024,164.408
260.405,167.776
297.043,171.146
333.907,174.397
371.264,177.764
408.72,181.178
446.81,184.486
485.291,187.786
218.954,200.346
255.572,203.855
292.44,207.388
329.582,210.955
367.217,214.518
405.039,218.057
443.279,221.556
481.981,225.179
213.724,236.917
250.558,240.483
287.79,244.318
325.29,247.924
363.16,251.762
401.253,255.446
439.754,259.337
478.701,263.031
208.432,273.841
245.675,277.771
283.033,281.672
320.83,285.634
358.921,289.544
397.426,293.542
436.21,297.533
475.534,301.596
203.082,311.585
240.565,315.62
278.323,319.687
316.364,323.837
354.713,328.042
393.501,332.31
432.614,336.469
472.313,340.719
