191.089,147.71
226.946,153.899
263.229,159.981
299.569,165.905
336.336,172.095
373.378,178.188
410.697,184.344
448.568,190.396
183.43,183.617
219.564,189.879
255.794,196.125
292.51,202.368
329.357,208.583
366.648,214.868
404.241,221.216
442.271,227.591
175.65,219.867
211.959,226.296
248.505,232.679
285.305,239.094
322.468,245.552
359.799,252.031
397.653,258.578
435.875,265.162
167.721,256.584
204.345,263.193
241.052,269.674
278.161,276.37
315.43,282.954
353.173,289.683
391.063,296.455
429.539,303.325
159.783,293.715
196.566,300.508
233.602,307.289
270.742,313.971
308.43,320.949
346.294,327.806
384.488,334.768
423.171,341.764
