169.534,116.645
205.823,117.365
242.507,117.654
279.502,118.074
316.787,118.364
354.449,118.549
392.582,118.665
431.265,118.731
165.565,151.648
202.404,152.429
239.324,152.943
276.659,153.489
314.366,154.013
352.523,154.468
390.976,154.695
430.197,155.237
161.462,187.444
198.543,188.376
236.098,189.026
273.745,189.585
311.923,190.44
350.532,191.092
389.5,191.697
429.124,192.389
157.237,224.126
194.773,224.941
232.596,225.768
270.804,226.816
309.499,227.601
348.543,228.6
387.937,229.485
428.003,230.4
152.764,261.413
190.833,262.525
229.247,263.721
267.807,264.758
306.932,266.147
346.468,267.163
386.418,268.34
426.934,269.421
