112.875,206.78
146.454,208.334
180.556,209.501
215.325,210.67
250.737,211.908
287.095,213.369
324.254,214.524
362.341,215.758
107.297,242.67
141.139,244.462
175.33,246.239
210.491,247.739
246.143,249.527
282.737,251.341
320.241,253.026
358.656,254.715
101.432,279.378
135.453,281.345
170.249,283.485
205.387,285.533
241.544,287.668
278.378,289.838
316.201,292.29
354.949,294.451
95.3499,316.607
129.758,318.97
164.597,321.502
200.415,324.071
236.654,326.723
273.915,329.398
311.946,332.213
351.178,335.037
89.0175,354.639
123.699,357.467
159.083,360.415
195.172,363.355
231.882,366.502
269.448,369.683
307.816,373.06
347.255,376.47
