171.926,158.528
214.156,157.481
256.481,156.266
298.888,154.735
341.582,153.515
384.685,152.066
428.069,150.583
471.719,149.081
171.089,200.26
213.617,199.135
256.23,197.836
299.191,196.598
342.333,195.381
385.671,194.254
429.391,192.781
473.511,191.442
170.16,242.438
212.924,241.426
256.086,240.352
299.336,239.316
342.823,238.189
386.589,236.882
430.771,235.717
475.377,234.55
169.17,285.511
212.495,284.523
255.74,283.563
299.591,282.56
343.461,281.555
387.738,280.589
432.321,279.594
477.341,278.577
167.983,329.455
211.711,328.563
255.608,327.624
299.766,326.722
344.291,326.021
388.773,325.047
433.772,324.351
479.372,323.406
