82.0039,122.188
118.674,117.076
155.327,111.662
191.845,106.301
228.53,100.649
265.347,95.1323
302.327,89.3669
339.481,83.4242
84.9127,157.992
121.79,152.803
158.65,147.498
195.565,142.07
232.429,136.491
269.534,131.035
306.668,125.315
344.217,119.467
87.7275,194.355
124.886,189.09
162.029,183.669
199.155,178.333
236.404,172.788
273.677,167.313
311.301,161.627
349.047,155.954
90.4893,231.165
127.908,225.768
165.365,220.468
202.764,215.167
240.369,209.591
278.025,204.218
315.799,198.563
353.983,193
93.1284,268.461
131.006,263.208
168.707,257.896
206.486,252.517
244.39,247.199
282.276,241.617
320.512,236.281
358.914,230.63
