239.67,145.531
274.834,146.413
310.754,146.921
347.403,147.486
384.787,148.113
423.134,148.521
462.326,149.201
502.463,149.501
235.488,181.271
270.933,182.269
307.005,183.29
344.066,184.323
381.676,185.118
420.354,186.256
459.705,187.208
500.367,187.946
231.291,217.422
266.788,218.605
303.39,220.151
340.522,221.503
378.612,222.901
417.517,224.333
457.365,225.704
498.168,227.264
226.712,254.265
262.767,255.884
299.444,257.592
337.112,259.531
375.408,261.438
414.604,263.377
454.72,265.137
495.889,267.145
222.343,291.563
258.506,293.731
295.624,296.101
333.476,298.335
372.246,300.631
411.676,302.853
452.295,305.388
493.723,307.747
