121.203,126.188
160.992,120.225
200.613,114.084
240.147,107.665
279.559,101.439
318.973,95.0747
358.512,88.5494
398.19,81.9339
125.514,164.547
165.626,158.329
205.479,152.061
245.428,145.702
285.177,139.321
324.971,132.915
364.812,126.465
404.82,119.791
129.729,203.403
170.25,197.046
210.51,190.753
250.609,184.372
290.852,177.884
331.082,171.413
371.348,164.933
411.604,158.374
134.091,242.987
174.894,236.508
215.448,230.124
256.011,223.665
296.597,217.191
337.304,210.62
377.815,204.188
418.619,197.55
138.301,283.288
179.482,276.734
220.574,270.294
261.553,263.723
302.531,257.277
343.516,250.617
384.598,244.215
425.793,237.519
