159.235,179.798
191.646,178.044
224.666,176.211
258.164,174.141
292.241,172.106
326.641,170.035
361.926,167.812
397.76,165.564
156.534,212.707
189.398,211.2
222.594,209.501
256.479,207.757
290.828,206.044
325.876,204.298
361.504,202.411
397.905,200.397
153.719,246.401
186.851,245.055
220.604,243.657
254.679,242.289
289.574,240.756
325.113,239.339
361.261,237.623
397.868,236.139
150.728,280.755
184.431,279.639
218.44,278.57
253.19,277.507
288.366,276.383
324.314,275.26
360.635,273.846
397.944,272.613
147.693,316.111
181.665,315.35
216.341,314.46
251.381,313.57
287.015,312.764
323.347,311.923
360.301,311.158
397.975,310.239
