110.781,171.076
149.877,167.422
189.191,163.513
228.441,159.518
267.989,155.524
307.807,151.416
348.036,147.293
388.541,142.965
111.545,209.774
150.978,206.089
190.468,202.343
230.24,198.453
270.151,194.505
310.426,190.571
350.946,186.498
392.052,182.413
112.25,249.201
151.918,245.527
191.887,241.77
231.976,238.09
272.403,234.295
312.988,230.446
354.081,226.575
395.505,222.556
112.606,289.392
153.03,285.706
193.272,282.167
233.763,278.482
274.515,274.799
315.726,271.224
357.165,267.402
399.075,263.535
113.168,330.361
153.866,326.861
194.606,323.324
235.632,319.745
276.898,316.357
318.446,312.682
360.393,309.152
402.692,305.503
