191.891,150.337
228.387,151.403
265.413,152.383
303.152,153.447
341.675,154.475
381.045,155.407
421.38,156.426
462.591,157.373
187.451,187.639
224.137,189.281
261.305,190.546
299.406,191.991
338.145,193.405
377.89,194.777
418.349,196.353
459.908,197.665
182.783,225.645
219.535,227.45
257.222,229.36
295.444,231.237
334.57,233.087
374.519,234.899
415.429,236.886
457.292,238.718
177.995,264.33
215.222,266.464
252.869,268.631
291.57,270.989
330.981,273.342
371.283,275.649
412.358,278.142
454.552,280.611
173.137,303.479
210.477,306.172
248.627,308.809
287.524,311.538
327.277,314.347
367.803,317.199
409.301,320.122
451.79,323.048
