184.682,194.669
220.559,192.685
256.76,190.667
293.479,188.607
330.534,186.439
368.125,184.25
406.058,181.923
444.529,179.645
184.565,231.306
220.707,229.433
257.281,227.484
294.214,225.53
331.426,223.63
369.258,221.578
407.496,219.593
446.433,217.505
184.542,268.029
220.748,266.455
257.613,264.726
294.676,263.096
332.428,261.381
370.448,259.576
409.057,257.722
448.227,255.924
184.399,305.537
221.03,304.181
258.008,302.602
295.518,301.197
333.365,299.596
371.697,298.136
410.541,296.514
450.047,294.951
184.3,343.606
221.196,342.332
258.458,340.989
296.341,339.663
334.437,338.512
373.119,337.219
412.217,335.873
451.912,334.537
