178.556,251.521
214.434,251.283
250.642,250.874
287.433,250.513
324.588,250.328
362.429,249.727
400.741,249.471
439.638,249.025
176.27,288.438
212.463,288.363
249.043,288.311
286.23,288.164
323.674,287.978
361.797,287.835
400.49,287.716
439.825,287.644
173.806,325.776
210.385,325.973
247.432,326.244
284.721,326.353
322.737,326.522
361.325,326.621
400.342,326.861
439.994,327.047
171.327,364.215
208.379,364.492
245.58,364.805
283.507,365.41
321.672,365.732
360.643,366.294
400.048,366.714
440.294,367.365
168.677,403.351
206.125,403.787
243.798,404.437
282.121,405.269
320.753,405.846
360.02,406.667
399.765,407.518
440.448,408.422
