165.242,116.546
204.148,116.165
243.596,115.47
283.704,114.558
324.653,113.873
366.34,112.918
408.813,111.954
452.22,110.765
162.31,156.408
201.512,156.264
241.147,155.723
281.626,155.465
322.649,154.921
364.633,154.513
407.438,153.922
451.256,153.396
159.287,196.54
198.587,196.597
238.698,196.642
279.342,196.61
320.781,196.597
363.122,196.518
406.229,196.5
450.251,196.425
156.163,237.452
195.829,237.761
236.024,238.315
277.12,238.581
318.816,239.038
361.463,239.439
404.861,239.59
449.318,240.072
152.815,278.877
192.789,279.677
233.394,280.427
274.674,281.339
316.817,282.141
359.738,282.754
403.577,283.691
448.268,284.471
